fid,id,fire_pct,_mean,ECO_NAME,area,fired_eurasia_4326_pc,fired_russia_china_japan_4326_pc,layer,BIOME,CONTINENT
"58",18253,,0.431818181818182,Appenine deciduous montane forests,"75",0.284830861410882,,Appenine_deciduous_montane_forest,4,Europe
"59",18333,,0.535714285714286,Appenine deciduous montane forests,"913",0.397974323529445,,Appenine_deciduous_montane_forest,4,Europe
"60",18334,,1.78571428571429,Appenine deciduous montane forests,"5266",2.26199077286917,,Appenine_deciduous_montane_forest,4,Europe
"61",18416,,0.0568181818181818,Appenine deciduous montane forests,"214",0.384077355659605,,Appenine_deciduous_montane_forest,4,Europe
"62",18417,,1.26136363636364,Appenine deciduous montane forests,"1894",2.49670305352976,,Appenine_deciduous_montane_forest,4,Europe
"63",16606,,1.08139534883721,Atlantic mixed forests,"2871",0.024280287313634,,Atlantic_mixed_forest,4,Europe
"64",16607,,0.0813953488372093,Atlantic mixed forests,"368",0,,Atlantic_mixed_forest,4,Europe
"65",16687,,0.522727272727273,Atlantic mixed forests,"1450",0,,Atlantic_mixed_forest,4,Europe
"66",16688,,1.57954545454545,Atlantic mixed forests,"5458",0,,Atlantic_mixed_forest,4,Europe
"67",16770,,1.11627906976744,Atlantic mixed forests,"4941",0.012179050294923,,Atlantic_mixed_forest,4,Europe
"68",16771,,1.13953488372093,Atlantic mixed forests,"3484",0.00598602159350291,,Atlantic_mixed_forest,4,Europe
"69",16850,,0.0581395348837209,Atlantic mixed forests,"409",0,,Atlantic_mixed_forest,4,Europe
"70",16851,,0.581395348837209,Atlantic mixed forests,"1889",0,,Atlantic_mixed_forest,4,Europe
"71",16852,,1.03488372093023,Atlantic mixed forests,"7164",0.0481030945121292,,Atlantic_mixed_forest,4,Europe
"72",16853,,1.63953488372093,Atlantic mixed forests,"5082",0.00296494532009934,,Atlantic_mixed_forest,4,Europe
"73",16854,,0.0465116279069767,Atlantic mixed forests,"82",0,,Atlantic_mixed_forest,4,Europe
"74",16856,,0.0581395348837209,Atlantic mixed forests,"40",0.0112074901329469,,Atlantic_mixed_forest,4,Europe
"75",16933,,0.75,Atlantic mixed forests,"3143",0.0124400714101047,,Atlantic_mixed_forest,4,Europe
"76",16934,,1.14772727272727,Atlantic mixed forests,"7070",0.00610289834622312,,Atlantic_mixed_forest,4,Europe
"77",16935,,0.954545454545455,Atlantic mixed forests,"7254",0.172740554123545,,Atlantic_mixed_forest,4,Europe
"78",16936,,1.46590909090909,Atlantic mixed forests,"6497",0.117151591475364,,Atlantic_mixed_forest,4,Europe
"79",16937,,1.05681818181818,Atlantic mixed forests,"4291",0.66570451587202,,Atlantic_mixed_forest,4,Europe
"80",16938,,1.32954545454545,Atlantic mixed forests,"5779",2.57960930505651,,Atlantic_mixed_forest,4,Europe
"81",16939,,0.568181818181818,Atlantic mixed forests,"4648",6.37198512509675,,Atlantic_mixed_forest,4,Europe
"82",17014,,0.0232558139534884,Atlantic mixed forests,"123",0,,Atlantic_mixed_forest,4,Europe
"83",17015,,2.15116279069767,Atlantic mixed forests,"6114",2.45567426522445,,Atlantic_mixed_forest,4,Europe
"84",17016,,4.81395348837209,Atlantic mixed forests,"7186",0.135474461007729,,Atlantic_mixed_forest,4,Europe
"85",17017,,1.27906976744186,Atlantic mixed forests,"7322",0.265365275907616,,Atlantic_mixed_forest,4,Europe
"86",17018,,0.802325581395349,Atlantic mixed forests,"7319",0.222996105457397,,Atlantic_mixed_forest,4,Europe
"87",17019,,1.75581395348837,Atlantic mixed forests,"7492",0.00409899697818169,,Atlantic_mixed_forest,4,Europe
"88",17020,,0.709302325581395,Atlantic mixed forests,"7718",1.5887418666391,,Atlantic_mixed_forest,4,Europe
"89",17021,,1.47674418604651,Atlantic mixed forests,"1880",5.00004599122294,,Atlantic_mixed_forest,4,Europe
"90",17097,,1.13953488372093,Atlantic mixed forests,"6128",1.37254782897104,,Atlantic_mixed_forest,4,Europe
"91",17098,,1.58139534883721,Atlantic mixed forests,"7117",0.514214796149431,,Atlantic_mixed_forest,4,Europe
"92",17099,,1.55813953488372,Atlantic mixed forests,"7254",0.365054369632072,,Atlantic_mixed_forest,4,Europe
"93",17100,,0.720930232558139,Atlantic mixed forests,"5591",0.101795874498098,,Atlantic_mixed_forest,4,Europe
"94",17101,,1.1046511627907,Atlantic mixed forests,"3743",0.0402393940329347,,Atlantic_mixed_forest,4,Europe
"95",17102,,0.186046511627907,Atlantic mixed forests,"6937",0,,Atlantic_mixed_forest,4,Europe
"96",17103,,0.267441860465116,Atlantic mixed forests,"874",0.0721688128542104,,Atlantic_mixed_forest,4,Europe
"97",17177,,0.886363636363636,Atlantic mixed forests,"1487",0,,Atlantic_mixed_forest,4,Europe
"98",17178,,2.70454545454545,Atlantic mixed forests,"5372",0.184636471783704,,Atlantic_mixed_forest,4,Europe
"99",17179,,1.44318181818182,Atlantic mixed forests,"7047",2.58680159656953,,Atlantic_mixed_forest,4,Europe
"100",17180,,1.59090909090909,Atlantic mixed forests,"7186",12.6177342866018,,Atlantic_mixed_forest,4,Europe
"101",17181,,0.920454545454545,Atlantic mixed forests,"4914",2.6911767332143,,Atlantic_mixed_forest,4,Europe
"102",17182,,2.21590909090909,Atlantic mixed forests,"8",0.0203126390802719,,Atlantic_mixed_forest,4,Europe
"103",17183,,0.806818181818182,Atlantic mixed forests,"3847",0,,Atlantic_mixed_forest,4,Europe
"104",17184,,0.0795454545454545,Atlantic mixed forests,"4912",0,,Atlantic_mixed_forest,4,Europe
"105",17259,,0.476744186046512,Atlantic mixed forests,"396",0,,Atlantic_mixed_forest,4,Europe
"106",17260,,2.72093023255814,Atlantic mixed forests,"6835",0.0410847515728194,,Atlantic_mixed_forest,4,Europe
"107",17261,,4.22093023255814,Atlantic mixed forests,"6977",1.14584928999934,,Atlantic_mixed_forest,4,Europe
"108",17262,,1.77906976744186,Atlantic mixed forests,"7117",3.03900129360025,,Atlantic_mixed_forest,4,Europe
"109",17263,,1.84883720930233,Atlantic mixed forests,"5206",0.630441137042159,,Atlantic_mixed_forest,4,Europe
"110",17266,,1.06976744186047,Atlantic mixed forests,"630",0.0128790401107017,,Atlantic_mixed_forest,4,Europe
"111",17267,,1.02325581395349,Atlantic mixed forests,"632",0.282602513597735,,Atlantic_mixed_forest,4,Europe
"112",17340,,0.0465116279069767,Atlantic mixed forests,"99",0,,Atlantic_mixed_forest,4,Europe
"113",17341,,2.15116279069767,Atlantic mixed forests,"5991",0.21757196518687,,Atlantic_mixed_forest,4,Europe
"114",17342,,2.09302325581395,Atlantic mixed forests,"6906",0.319323553797428,,Atlantic_mixed_forest,4,Europe
"115",17343,,2.36046511627907,Atlantic mixed forests,"7047",1.58542825625007,,Atlantic_mixed_forest,4,Europe
"116",17344,,1.18604651162791,Atlantic mixed forests,"3244",1.73200011502236,,Atlantic_mixed_forest,4,Europe
"117",17422,,1.23863636363636,Atlantic mixed forests,"837",0,,Atlantic_mixed_forest,4,Europe
"118",17423,,2.69318181818182,Atlantic mixed forests,"4460",0.319795261427373,,Atlantic_mixed_forest,4,Europe
"119",17424,,1.88636363636364,Atlantic mixed forests,"6402",0,,Atlantic_mixed_forest,4,Europe
"120",17425,,1.32954545454545,Atlantic mixed forests,"5517",0.612399587749587,,Atlantic_mixed_forest,4,Europe
"121",17426,,1.52272727272727,Atlantic mixed forests,"5320",0.985702692617578,,Atlantic_mixed_forest,4,Europe
"122",17427,,0.681818181818182,Atlantic mixed forests,"236",3.284626062104,,Atlantic_mixed_forest,4,Europe
"123",17503,,3.63953488372093,Atlantic mixed forests,"1932",0,,Atlantic_mixed_forest,4,Europe
"124",17504,,11.7209302325581,Atlantic mixed forests,"6303",0.00328464324345821,,Atlantic_mixed_forest,4,Europe
"125",17505,,2.13953488372093,Atlantic mixed forests,"6763",0.070344174103898,,Atlantic_mixed_forest,4,Europe
"126",17506,,1.3953488372093,Atlantic mixed forests,"1452",0.0156880867019839,,Atlantic_mixed_forest,4,Europe
"127",17507,,1.36046511627907,Atlantic mixed forests,"1640",0.793851510601412,,Atlantic_mixed_forest,4,Europe
"128",17585,,3.18604651162791,Atlantic mixed forests,"2112",0,,Atlantic_mixed_forest,4,Europe
"129",17586,,10.2674418604651,Atlantic mixed forests,"5992",0.0463189410735887,,Atlantic_mixed_forest,4,Europe
"130",17587,,2.88372093023256,Atlantic mixed forests,"6691",0.00974447774361543,,Atlantic_mixed_forest,4,Europe
"131",17588,,1.90697674418605,Atlantic mixed forests,"2801",0.126380593496669,,Atlantic_mixed_forest,4,Europe
"132",17666,,0.0465116279069767,Atlantic mixed forests,"13",0,,Atlantic_mixed_forest,4,Europe
"133",17667,,16.3023255813953,Atlantic mixed forests,"6013",0,,Atlantic_mixed_forest,4,Europe
"134",17668,,4.08139534883721,Atlantic mixed forests,"6618",0.0408216718676508,,Atlantic_mixed_forest,4,Europe
"135",17669,,1.15116279069767,Atlantic mixed forests,"4114",0.247387162692206,,Atlantic_mixed_forest,4,Europe
"136",17746,,0.0340909090909091,Atlantic mixed forests,"80",0,,Atlantic_mixed_forest,4,Europe
"137",17747,,0.136363636363636,Atlantic mixed forests,"38",0.0472894067569966,,Atlantic_mixed_forest,4,Europe
"138",17749,,12.5681818181818,Atlantic mixed forests,"4442",0.0084983885409051,,Atlantic_mixed_forest,4,Europe
"139",17750,,8.76136363636364,Atlantic mixed forests,"6044",0.127063077006203,,Atlantic_mixed_forest,4,Europe
"140",17751,,2.04545454545455,Atlantic mixed forests,"3358",0.122739519558809,,Atlantic_mixed_forest,4,Europe
"141",17752,,1.11363636363636,Atlantic mixed forests,"3",0,,Atlantic_mixed_forest,4,Europe
"142",17827,,1.1046511627907,Atlantic mixed forests,"195",0.00742528289166532,,Atlantic_mixed_forest,4,Europe
"143",17828,,3.73255813953488,Atlantic mixed forests,"4914",0.153619265794071,,Atlantic_mixed_forest,4,Europe
"144",17829,,2.75581395348837,Atlantic mixed forests,"1854",0,,Atlantic_mixed_forest,4,Europe
"145",17830,,2.86046511627907,Atlantic mixed forests,"1660",0,,Atlantic_mixed_forest,4,Europe
"146",17831,,12.3837209302326,Atlantic mixed forests,"6310",0.0707421395802865,,Atlantic_mixed_forest,4,Europe
"147",17832,,4.54651162790698,Atlantic mixed forests,"3330",0.161120632354312,,Atlantic_mixed_forest,4,Europe
"148",17910,,3.8953488372093,Atlantic mixed forests,"1506",0.400944178832906,,Atlantic_mixed_forest,4,Europe
"149",17911,,3.13953488372093,Atlantic mixed forests,"1704",0.575390474371471,,Atlantic_mixed_forest,4,Europe
"150",17912,,9.52325581395349,Atlantic mixed forests,"4349",0.103982152745867,,Atlantic_mixed_forest,4,Europe
"151",17913,,12.1395348837209,Atlantic mixed forests,"6133",0.0903581043302788,,Atlantic_mixed_forest,4,Europe
"152",17914,,5.61627906976744,Atlantic mixed forests,"4544",0.167622958439103,,Atlantic_mixed_forest,4,Europe
"153",17915,,1.38372093023256,Atlantic mixed forests,"35",0,,Atlantic_mixed_forest,4,Europe
"154",17994,,6.19318181818182,Atlantic mixed forests,"2879",0.00343997886071508,,Atlantic_mixed_forest,4,Europe
"155",17995,,6.46590909090909,Atlantic mixed forests,"6470",0.0500732190543095,,Atlantic_mixed_forest,4,Europe
"156",17996,,2.27272727272727,Atlantic mixed forests,"1216",0.0458839865528057,,Atlantic_mixed_forest,4,Europe
"157",17997,,1,Atlantic mixed forests,"2",0,,Atlantic_mixed_forest,4,Europe
"158",18077,,6.27906976744186,Atlantic mixed forests,"4229",0.0542614577201011,,Atlantic_mixed_forest,4,Europe
"159",18078,,5.24418604651163,Atlantic mixed forests,"4541",0.231321830282933,,Atlantic_mixed_forest,4,Europe
"160",18158,,5.09302325581395,Atlantic mixed forests,"251",0.225729148073479,,Atlantic_mixed_forest,4,Europe
"161",18159,,5.34883720930233,Atlantic mixed forests,"5852",0.594439807378607,,Atlantic_mixed_forest,4,Europe
"162",18160,,3.02325581395349,Atlantic mixed forests,"167",0.369282764756552,,Atlantic_mixed_forest,4,Europe
"163",18241,,6.42045454545455,Atlantic mixed forests,"140",0.763754953387921,,Atlantic_mixed_forest,4,Europe
"164",18242,,9.23863636363636,Atlantic mixed forests,"8",0.0529466610765629,,Atlantic_mixed_forest,4,Europe
"165",17827,,1.1046511627907,Baltic mixed forests,"975",0.00742528289166532,,Baltic_mixed_forest,4,Europe
"166",17827,,1.1046511627907,Baltic mixed forests,"198",0.00742528289166532,,Baltic_mixed_forest,4,Europe
"167",17827,,1.1046511627907,Baltic mixed forests,"315",0.00742528289166532,,Baltic_mixed_forest,4,Europe
"168",17828,,3.73255813953488,Baltic mixed forests,"68",0.153619265794071,,Baltic_mixed_forest,4,Europe
"169",17909,,0.802325581395349,Baltic mixed forests,"970",0.047302636103953,,Baltic_mixed_forest,4,Europe
"170",17909,,0.802325581395349,Baltic mixed forests,"27",0.047302636103953,,Baltic_mixed_forest,4,Europe
"171",17910,,3.8953488372093,Baltic mixed forests,"0",0.400944178832906,,Baltic_mixed_forest,4,Europe
"172",17910,,3.8953488372093,Baltic mixed forests,"3874",0.400944178832906,,Baltic_mixed_forest,4,Europe
"173",17911,,3.13953488372093,Baltic mixed forests,"3226",0.575390474371471,,Baltic_mixed_forest,4,Europe
"174",17911,,3.13953488372093,Baltic mixed forests,"145",0.575390474371471,,Baltic_mixed_forest,4,Europe
"175",17911,,3.13953488372093,Baltic mixed forests,"12",0.575390474371471,,Baltic_mixed_forest,4,Europe
"176",17912,,9.52325581395349,Baltic mixed forests,"1438",0.103982152745867,,Baltic_mixed_forest,4,Europe
"177",17990,,0.363636363636364,Baltic mixed forests,"387",0,,Baltic_mixed_forest,4,Europe
"178",17991,,4.625,Baltic mixed forests,"1915",0.174918595293967,,Baltic_mixed_forest,4,Europe
"179",17991,,4.625,Baltic mixed forests,"1646",0.174918595293967,,Baltic_mixed_forest,4,Europe
"180",17992,,1.65909090909091,Baltic mixed forests,"2806",1.24211573171433,,Baltic_mixed_forest,4,Europe
"181",17992,,1.65909090909091,Baltic mixed forests,"254",1.24211573171433,,Baltic_mixed_forest,4,Europe
"182",17993,,1.85227272727273,Baltic mixed forests,"92",0.658909599477693,,Baltic_mixed_forest,4,Europe
"183",17993,,1.85227272727273,Baltic mixed forests,"183",0.658909599477693,,Baltic_mixed_forest,4,Europe
"184",17993,,1.85227272727273,Baltic mixed forests,"2010",0.658909599477693,,Baltic_mixed_forest,4,Europe
"185",17993,,1.85227272727273,Baltic mixed forests,"229",0.658909599477693,,Baltic_mixed_forest,4,Europe
"186",17994,,6.19318181818182,Baltic mixed forests,"3063",0.00343997886071508,,Baltic_mixed_forest,4,Europe
"187",18073,,0.174418604651163,Baltic mixed forests,"99",0,,Baltic_mixed_forest,4,Europe
"188",18074,,0.36046511627907,Baltic mixed forests,"519",0,,Baltic_mixed_forest,4,Europe
"189",18075,,2.23255813953488,Baltic mixed forests,"13",1.90108781670195,,Baltic_mixed_forest,4,Europe
"190",18075,,2.23255813953488,Baltic mixed forests,"1716",1.90108781670195,,Baltic_mixed_forest,4,Europe
"191",18075,,2.23255813953488,Baltic mixed forests,"215",1.90108781670195,,Baltic_mixed_forest,4,Europe
"192",18076,,1.72093023255814,Baltic mixed forests,"28",0.462168293547626,,Baltic_mixed_forest,4,Europe
"193",18076,,1.72093023255814,Baltic mixed forests,"556",0.462168293547626,,Baltic_mixed_forest,4,Europe
"194",18076,,1.72093023255814,Baltic mixed forests,"784",0.462168293547626,,Baltic_mixed_forest,4,Europe
"195",18076,,1.72093023255814,Baltic mixed forests,"160",0.462168293547626,,Baltic_mixed_forest,4,Europe
"196",18077,,6.27906976744186,Baltic mixed forests,"1967",0.0542614577201011,,Baltic_mixed_forest,4,Europe
"197",18156,,1.77906976744186,Baltic mixed forests,"2551",1.03692574013858,,Baltic_mixed_forest,4,Europe
"198",18157,,1.84883720930233,Baltic mixed forests,"1850",1.99848186752153,,Baltic_mixed_forest,4,Europe
"199",18157,,1.84883720930233,Baltic mixed forests,"425",1.99848186752153,,Baltic_mixed_forest,4,Europe
"200",18157,,1.84883720930233,Baltic mixed forests,"330",1.99848186752153,,Baltic_mixed_forest,4,Europe
"201",18158,,5.09302325581395,Baltic mixed forests,"4132",0.225729148073479,,Baltic_mixed_forest,4,Europe
"202",18159,,5.34883720930233,Baltic mixed forests,"168",0.594439807378607,,Baltic_mixed_forest,4,Europe
"203",18238,,5.75,Baltic mixed forests,"1421",0.0109901494162685,,Baltic_mixed_forest,4,Europe
"204",18238,,5.75,Baltic mixed forests,"4",0.0109901494162685,,Baltic_mixed_forest,4,Europe
"205",18239,,1.78409090909091,Baltic mixed forests,"1551",0.0963014747300749,,Baltic_mixed_forest,4,Europe
"206",18239,,1.78409090909091,Baltic mixed forests,"339",0.0963014747300749,,Baltic_mixed_forest,4,Europe
"207",18240,,3.97727272727273,Baltic mixed forests,"1966",0.13875636068129,,Baltic_mixed_forest,4,Europe
"208",18240,,3.97727272727273,Baltic mixed forests,"375",0.13875636068129,,Baltic_mixed_forest,4,Europe
"209",18241,,6.42045454545455,Baltic mixed forests,"6258",0.763754953387921,,Baltic_mixed_forest,4,Europe
"210",18242,,9.23863636363636,Baltic mixed forests,"1023",0.0529466610765629,,Baltic_mixed_forest,4,Europe
"211",18320,,7.84523809523809,Baltic mixed forests,"3965",0.0108325656718586,,Baltic_mixed_forest,4,Europe
"212",18321,,0.547619047619048,Baltic mixed forests,"427",0,,Baltic_mixed_forest,4,Europe
"213",18321,,0.547619047619048,Baltic mixed forests,"114",0,,Baltic_mixed_forest,4,Europe
"214",18322,,11.4642857142857,Baltic mixed forests,"3173",0.133583536973106,,Baltic_mixed_forest,4,Europe
"215",18322,,11.4642857142857,Baltic mixed forests,"331",0.133583536973106,,Baltic_mixed_forest,4,Europe
"216",18322,,11.4642857142857,Baltic mixed forests,"308",0.133583536973106,,Baltic_mixed_forest,4,Europe
"217",18323,,5.08333333333333,Baltic mixed forests,"5090",1.07323765785214,,Baltic_mixed_forest,4,Europe
"218",18323,,5.08333333333333,Baltic mixed forests,"60",1.07323765785214,,Baltic_mixed_forest,4,Europe
"219",18402,,10.7159090909091,Baltic mixed forests,"466",0,,Baltic_mixed_forest,4,Europe
"220",18403,,0.920454545454545,Baltic mixed forests,"705",0,,Baltic_mixed_forest,4,Europe
"221",18403,,0.920454545454545,Baltic mixed forests,"325",0,,Baltic_mixed_forest,4,Europe
"222",18404,,0.465909090909091,Baltic mixed forests,"12",0,,Baltic_mixed_forest,4,Europe
"223",18404,,0.465909090909091,Baltic mixed forests,"26",0,,Baltic_mixed_forest,4,Europe
"224",18405,,8.31818181818182,Baltic mixed forests,"198",0.111957679797217,,Baltic_mixed_forest,4,Europe
"225",18405,,8.31818181818182,Baltic mixed forests,"1726",0.111957679797217,,Baltic_mixed_forest,4,Europe
"226",18405,,8.31818181818182,Baltic mixed forests,"3051",0.111957679797217,,Baltic_mixed_forest,4,Europe
"227",18405,,8.31818181818182,Baltic mixed forests,"26",0.111957679797217,,Baltic_mixed_forest,4,Europe
"228",18406,,4.48863636363636,Baltic mixed forests,"5",0.0541740424029844,,Baltic_mixed_forest,4,Europe
"229",18406,,4.48863636363636,Baltic mixed forests,"1719",0.0541740424029844,,Baltic_mixed_forest,4,Europe
"230",18485,,0.215909090909091,Baltic mixed forests,"249",0,,Baltic_mixed_forest,4,Europe
"231",18486,,4.73863636363636,Baltic mixed forests,"4172",0,,Baltic_mixed_forest,4,Europe
"232",18487,,5.02272727272727,Baltic mixed forests,"3638",0,,Baltic_mixed_forest,4,Europe
"233",18568,,3.03571428571429,Baltic mixed forests,"2327",0,,Baltic_mixed_forest,4,Europe
"234",18569,,5.78571428571429,Baltic mixed forests,"5542",0,,Baltic_mixed_forest,4,Europe
"235",18570,,5.26190476190476,Baltic mixed forests,"278",0,,Baltic_mixed_forest,4,Europe
"236",18649,,1.61363636363636,Baltic mixed forests,"940",0,,Baltic_mixed_forest,4,Europe
"237",18650,,5.52272727272727,Baltic mixed forests,"6321",0,,Baltic_mixed_forest,4,Europe
"238",18651,,5.72727272727273,Baltic mixed forests,"2281",0,,Baltic_mixed_forest,4,Europe
"239",18732,,5.95348837209302,Baltic mixed forests,"5254",0,,Baltic_mixed_forest,4,Europe
"240",18733,,5.34883720930233,Baltic mixed forests,"5383",0,,Baltic_mixed_forest,4,Europe
"241",18813,,0.348837209302326,Baltic mixed forests,"34",0,,Baltic_mixed_forest,4,Europe
"242",18814,,4.7906976744186,Baltic mixed forests,"1990",0,,Baltic_mixed_forest,4,Europe
"243",18815,,4,Baltic mixed forests,"11",0,,Baltic_mixed_forest,4,Europe
"244",16514,,15.3372093023256,Caledon conifer forests,"1462",1.35375611413662,,Caledon_conifer_forest,5,Europe
"245",16515,,21.9767441860465,Caledon conifer forests,"2666",0.742816967323251,,Caledon_conifer_forest,5,Europe
"246",16516,,20.1279069767442,Caledon conifer forests,"107",0.521159243768814,,Caledon_conifer_forest,5,Europe
